"coverage","concat.pos","chr","chr.pos","Id"
24816,3206,"PB1",863,"4_2_2"
25293,3207,"PB1",864,"4_2_2"
25125,3208,"PB1",865,"4_2_2"
25190,3209,"PB1",866,"4_2_2"
25303,3210,"PB1",867,"4_2_2"
24531,3211,"PB1",868,"4_2_2"
24647,3212,"PB1",869,"4_2_2"
24755,3213,"PB1",870,"4_2_2"
24806,3214,"PB1",871,"4_2_2"
24786,3215,"PB1",872,"4_2_2"
25514,3216,"PB1",873,"4_2_2"
25393,3217,"PB1",874,"4_2_2"
25553,3218,"PB1",875,"4_2_2"
24975,3219,"PB1",876,"4_2_2"
25522,3220,"PB1",877,"4_2_2"
24662,3221,"PB1",878,"4_2_2"
24839,3222,"PB1",879,"4_2_2"
25512,3223,"PB1",880,"4_2_2"
25457,3224,"PB1",881,"4_2_2"
25810,3225,"PB1",882,"4_2_2"
25918,3226,"PB1",883,"4_2_2"
25797,3227,"PB1",884,"4_2_2"
25742,3228,"PB1",885,"4_2_2"
26099,3229,"PB1",886,"4_2_2"
26247,3230,"PB1",887,"4_2_2"
26089,3231,"PB1",888,"4_2_2"
26123,3232,"PB1",889,"4_2_2"
25743,3233,"PB1",890,"4_2_2"
26009,3234,"PB1",891,"4_2_2"
25982,3235,"PB1",892,"4_2_2"
25947,3236,"PB1",893,"4_2_2"
25781,3237,"PB1",894,"4_2_2"
25925,3238,"PB1",895,"4_2_2"
25430,3239,"PB1",896,"4_2_2"
25374,3240,"PB1",897,"4_2_2"
26236,3241,"PB1",898,"4_2_2"
26098,3242,"PB1",899,"4_2_2"
25684,3243,"PB1",900,"4_2_2"
25201,3244,"PB1",901,"4_2_2"
25643,3245,"PB1",902,"4_2_2"
25191,3246,"PB1",903,"4_2_2"
25634,3247,"PB1",904,"4_2_2"
26107,3248,"PB1",905,"4_2_2"
25708,3249,"PB1",906,"4_2_2"
25639,3250,"PB1",907,"4_2_2"
25932,3251,"PB1",908,"4_2_2"
25718,3252,"PB1",909,"4_2_2"
26179,3253,"PB1",910,"4_2_2"
25898,3254,"PB1",911,"4_2_2"
25848,3255,"PB1",912,"4_2_2"
26101,3256,"PB1",913,"4_2_2"
26369,3257,"PB1",914,"4_2_2"
26492,3258,"PB1",915,"4_2_2"
26393,3259,"PB1",916,"4_2_2"
26524,3260,"PB1",917,"4_2_2"
26370,3261,"PB1",918,"4_2_2"
26337,3262,"PB1",919,"4_2_2"
26218,3263,"PB1",920,"4_2_2"
26291,3264,"PB1",921,"4_2_2"
26168,3265,"PB1",922,"4_2_2"
25865,3266,"PB1",923,"4_2_2"
26010,3267,"PB1",924,"4_2_2"
26278,3268,"PB1",925,"4_2_2"
25932,3269,"PB1",926,"4_2_2"
25607,3270,"PB1",927,"4_2_2"
26035,3271,"PB1",928,"4_2_2"
25549,3272,"PB1",929,"4_2_2"
26008,3273,"PB1",930,"4_2_2"
26430,3274,"PB1",931,"4_2_2"
26003,3275,"PB1",932,"4_2_2"
26205,3276,"PB1",933,"4_2_2"
26040,3277,"PB1",934,"4_2_2"
25955,3278,"PB1",935,"4_2_2"
26114,3279,"PB1",936,"4_2_2"
26133,3280,"PB1",937,"4_2_2"
26427,3281,"PB1",938,"4_2_2"
26217,3282,"PB1",939,"4_2_2"
26582,3283,"PB1",940,"4_2_2"
26588,3284,"PB1",941,"4_2_2"
26159,3285,"PB1",942,"4_2_2"
26517,3286,"PB1",943,"4_2_2"
25113,3287,"PB1",944,"4_2_2"
25253,3288,"PB1",945,"4_2_2"
26741,3289,"PB1",946,"4_2_2"
26551,3290,"PB1",947,"4_2_2"
26656,3291,"PB1",948,"4_2_2"
26307,3292,"PB1",949,"4_2_2"
26149,3293,"PB1",950,"4_2_2"
26152,3294,"PB1",951,"4_2_2"
26451,3295,"PB1",952,"4_2_2"
26755,3296,"PB1",953,"4_2_2"
26116,3297,"PB1",954,"4_2_2"
26343,3298,"PB1",955,"4_2_2"
26792,3299,"PB1",956,"4_2_2"
26511,3300,"PB1",957,"4_2_2"
26259,3301,"PB1",958,"4_2_2"
26391,3302,"PB1",959,"4_2_2"
25723,3303,"PB1",960,"4_2_2"
26414,3304,"PB1",961,"4_2_2"
26901,3305,"PB1",962,"4_2_2"
26453,3306,"PB1",963,"4_2_2"
26321,3307,"PB1",964,"4_2_2"
25747,3308,"PB1",965,"4_2_2"
26328,3309,"PB1",966,"4_2_2"
26110,3310,"PB1",967,"4_2_2"
26111,3311,"PB1",968,"4_2_2"
25597,3312,"PB1",969,"4_2_2"
26552,3313,"PB1",970,"4_2_2"
26495,3314,"PB1",971,"4_2_2"
26324,3315,"PB1",972,"4_2_2"
26549,3316,"PB1",973,"4_2_2"
26889,3317,"PB1",974,"4_2_2"
26726,3318,"PB1",975,"4_2_2"
26632,3319,"PB1",976,"4_2_2"
26463,3320,"PB1",977,"4_2_2"
26491,3321,"PB1",978,"4_2_2"
26705,3322,"PB1",979,"4_2_2"
26621,3323,"PB1",980,"4_2_2"
25799,3324,"PB1",981,"4_2_2"
25434,3325,"PB1",982,"4_2_2"
25478,3326,"PB1",983,"4_2_2"
25957,3327,"PB1",984,"4_2_2"
26669,3328,"PB1",985,"4_2_2"
26251,3329,"PB1",986,"4_2_2"
26123,3330,"PB1",987,"4_2_2"
26521,3331,"PB1",988,"4_2_2"
26033,3332,"PB1",989,"4_2_2"
25938,3333,"PB1",990,"4_2_2"
26594,3334,"PB1",991,"4_2_2"
26343,3335,"PB1",992,"4_2_2"
26532,3336,"PB1",993,"4_2_2"
26091,3337,"PB1",994,"4_2_2"
26766,3338,"PB1",995,"4_2_2"
26207,3339,"PB1",996,"4_2_2"
26915,3340,"PB1",997,"4_2_2"
26385,3341,"PB1",998,"4_2_2"
26599,3342,"PB1",999,"4_2_2"
26267,3343,"PB1",1000,"4_2_2"
25923,3344,"PB1",1001,"4_2_2"
26139,3345,"PB1",1002,"4_2_2"
26974,3346,"PB1",1003,"4_2_2"
26414,3347,"PB1",1004,"4_2_2"
26946,3348,"PB1",1005,"4_2_2"
27013,3349,"PB1",1006,"4_2_2"
26921,3350,"PB1",1007,"4_2_2"
25490,3351,"PB1",1008,"4_2_2"
26259,3352,"PB1",1009,"4_2_2"
26601,3353,"PB1",1010,"4_2_2"
26070,3354,"PB1",1011,"4_2_2"
25334,3355,"PB1",1012,"4_2_2"
25422,3356,"PB1",1013,"4_2_2"
25662,3357,"PB1",1014,"4_2_2"
26135,3358,"PB1",1015,"4_2_2"
26279,3359,"PB1",1016,"4_2_2"
26660,3360,"PB1",1017,"4_2_2"
26502,3361,"PB1",1018,"4_2_2"
26595,3362,"PB1",1019,"4_2_2"
26587,3363,"PB1",1020,"4_2_2"
25558,3364,"PB1",1021,"4_2_2"
25326,3365,"PB1",1022,"4_2_2"
25947,3366,"PB1",1023,"4_2_2"
27182,3367,"PB1",1024,"4_2_2"
26693,3368,"PB1",1025,"4_2_2"
27256,3369,"PB1",1026,"4_2_2"
27435,3370,"PB1",1027,"4_2_2"
27528,3371,"PB1",1028,"4_2_2"
27185,3372,"PB1",1029,"4_2_2"
27083,3373,"PB1",1030,"4_2_2"
26768,3374,"PB1",1031,"4_2_2"
26165,3375,"PB1",1032,"4_2_2"
26518,3376,"PB1",1033,"4_2_2"
27173,3377,"PB1",1034,"4_2_2"
27744,3378,"PB1",1035,"4_2_2"
27664,3379,"PB1",1036,"4_2_2"
27313,3380,"PB1",1037,"4_2_2"
27363,3381,"PB1",1038,"4_2_2"
27512,3382,"PB1",1039,"4_2_2"
27113,3383,"PB1",1040,"4_2_2"
27086,3384,"PB1",1041,"4_2_2"
26445,3385,"PB1",1042,"4_2_2"
26266,3386,"PB1",1043,"4_2_2"
25472,3387,"PB1",1044,"4_2_2"
25551,3388,"PB1",1045,"4_2_2"
25959,3389,"PB1",1046,"4_2_2"
27899,3390,"PB1",1047,"4_2_2"
28196,3391,"PB1",1048,"4_2_2"
27396,3392,"PB1",1049,"4_2_2"
28375,3393,"PB1",1050,"4_2_2"
28182,3394,"PB1",1051,"4_2_2"
27659,3395,"PB1",1052,"4_2_2"
27236,3396,"PB1",1053,"4_2_2"
27579,3397,"PB1",1054,"4_2_2"
26626,3398,"PB1",1055,"4_2_2"
26338,3399,"PB1",1056,"4_2_2"
26094,3400,"PB1",1057,"4_2_2"
26690,3401,"PB1",1058,"4_2_2"
28174,3402,"PB1",1059,"4_2_2"
28119,3403,"PB1",1060,"4_2_2"
27999,3404,"PB1",1061,"4_2_2"
26791,3405,"PB1",1062,"4_2_2"
28575,3406,"PB1",1063,"4_2_2"
28399,3407,"PB1",1064,"4_2_2"
28129,3408,"PB1",1065,"4_2_2"
28086,3409,"PB1",1066,"4_2_2"
27086,3410,"PB1",1067,"4_2_2"
27648,3411,"PB1",1068,"4_2_2"
27191,3412,"PB1",1069,"4_2_2"
26790,3413,"PB1",1070,"4_2_2"
27683,3414,"PB1",1071,"4_2_2"
26982,3415,"PB1",1072,"4_2_2"
27436,3416,"PB1",1073,"4_2_2"
27179,3417,"PB1",1074,"4_2_2"
26688,3418,"PB1",1075,"4_2_2"
26523,3419,"PB1",1076,"4_2_2"
27628,3420,"PB1",1077,"4_2_2"
27667,3421,"PB1",1078,"4_2_2"
27934,3422,"PB1",1079,"4_2_2"
27582,3423,"PB1",1080,"4_2_2"
28098,3424,"PB1",1081,"4_2_2"
28313,3425,"PB1",1082,"4_2_2"
28116,3426,"PB1",1083,"4_2_2"
27739,3427,"PB1",1084,"4_2_2"
27270,3428,"PB1",1085,"4_2_2"
27815,3429,"PB1",1086,"4_2_2"
26972,3430,"PB1",1087,"4_2_2"
28081,3431,"PB1",1088,"4_2_2"
27671,3432,"PB1",1089,"4_2_2"
28255,3433,"PB1",1090,"4_2_2"
27754,3434,"PB1",1091,"4_2_2"
28224,3435,"PB1",1092,"4_2_2"
27823,3436,"PB1",1093,"4_2_2"
27216,3437,"PB1",1094,"4_2_2"
27522,3438,"PB1",1095,"4_2_2"
27904,3439,"PB1",1096,"4_2_2"
28106,3440,"PB1",1097,"4_2_2"
27954,3441,"PB1",1098,"4_2_2"
28313,3442,"PB1",1099,"4_2_2"
27943,3443,"PB1",1100,"4_2_2"
26862,3444,"PB1",1101,"4_2_2"
28833,3445,"PB1",1102,"4_2_2"
28842,3446,"PB1",1103,"4_2_2"
28518,3447,"PB1",1104,"4_2_2"
28715,3448,"PB1",1105,"4_2_2"
28420,3449,"PB1",1106,"4_2_2"
27106,3450,"PB1",1107,"4_2_2"
28701,3451,"PB1",1108,"4_2_2"
28056,3452,"PB1",1109,"4_2_2"
28290,3453,"PB1",1110,"4_2_2"
28755,3454,"PB1",1111,"4_2_2"
28838,3455,"PB1",1112,"4_2_2"
28890,3456,"PB1",1113,"4_2_2"
29020,3457,"PB1",1114,"4_2_2"
28003,3458,"PB1",1115,"4_2_2"
28426,3459,"PB1",1116,"4_2_2"
29129,3460,"PB1",1117,"4_2_2"
28294,3461,"PB1",1118,"4_2_2"
28571,3462,"PB1",1119,"4_2_2"
28332,3463,"PB1",1120,"4_2_2"
28239,3464,"PB1",1121,"4_2_2"
27773,3465,"PB1",1122,"4_2_2"
27542,3466,"PB1",1123,"4_2_2"
28858,3467,"PB1",1124,"4_2_2"
28761,3468,"PB1",1125,"4_2_2"
28582,3469,"PB1",1126,"4_2_2"
27777,3470,"PB1",1127,"4_2_2"
28303,3471,"PB1",1128,"4_2_2"
28137,3472,"PB1",1129,"4_2_2"
28046,3473,"PB1",1130,"4_2_2"
27368,3474,"PB1",1131,"4_2_2"
28035,3475,"PB1",1132,"4_2_2"
27859,3476,"PB1",1133,"4_2_2"
29154,3477,"PB1",1134,"4_2_2"
28669,3478,"PB1",1135,"4_2_2"
29062,3479,"PB1",1136,"4_2_2"
29108,3480,"PB1",1137,"4_2_2"
29401,3481,"PB1",1138,"4_2_2"
28599,3482,"PB1",1139,"4_2_2"
29071,3483,"PB1",1140,"4_2_2"
28367,3484,"PB1",1141,"4_2_2"
29062,3485,"PB1",1142,"4_2_2"
29452,3486,"PB1",1143,"4_2_2"
28994,3487,"PB1",1144,"4_2_2"
28591,3488,"PB1",1145,"4_2_2"
29518,3489,"PB1",1146,"4_2_2"
29307,3490,"PB1",1147,"4_2_2"
28917,3491,"PB1",1148,"4_2_2"
28766,3492,"PB1",1149,"4_2_2"
29707,3493,"PB1",1150,"4_2_2"
28825,3494,"PB1",1151,"4_2_2"
28812,3495,"PB1",1152,"4_2_2"
29057,3496,"PB1",1153,"4_2_2"
29548,3497,"PB1",1154,"4_2_2"
29421,3498,"PB1",1155,"4_2_2"
29214,3499,"PB1",1156,"4_2_2"
29276,3500,"PB1",1157,"4_2_2"
28911,3501,"PB1",1158,"4_2_2"
29695,3502,"PB1",1159,"4_2_2"
29800,3503,"PB1",1160,"4_2_2"
29764,3504,"PB1",1161,"4_2_2"
29250,3505,"PB1",1162,"4_2_2"
29533,3506,"PB1",1163,"4_2_2"
29103,3507,"PB1",1164,"4_2_2"
29192,3508,"PB1",1165,"4_2_2"
28576,3509,"PB1",1166,"4_2_2"
27773,3510,"PB1",1167,"4_2_2"
29516,3511,"PB1",1168,"4_2_2"
29425,3512,"PB1",1169,"4_2_2"
28898,3513,"PB1",1170,"4_2_2"
29041,3514,"PB1",1171,"4_2_2"
29045,3515,"PB1",1172,"4_2_2"
28504,3516,"PB1",1173,"4_2_2"
28101,3517,"PB1",1174,"4_2_2"
27814,3518,"PB1",1175,"4_2_2"
28815,3519,"PB1",1176,"4_2_2"
28916,3520,"PB1",1177,"4_2_2"
28257,3521,"PB1",1178,"4_2_2"
28022,3522,"PB1",1179,"4_2_2"
29239,3523,"PB1",1180,"4_2_2"
28759,3524,"PB1",1181,"4_2_2"
29129,3525,"PB1",1182,"4_2_2"
29204,3526,"PB1",1183,"4_2_2"
29377,3527,"PB1",1184,"4_2_2"
29071,3528,"PB1",1185,"4_2_2"
29119,3529,"PB1",1186,"4_2_2"
29218,3530,"PB1",1187,"4_2_2"
29081,3531,"PB1",1188,"4_2_2"
29064,3532,"PB1",1189,"4_2_2"
28582,3533,"PB1",1190,"4_2_2"
28452,3534,"PB1",1191,"4_2_2"
28601,3535,"PB1",1192,"4_2_2"
29214,3536,"PB1",1193,"4_2_2"
29400,3537,"PB1",1194,"4_2_2"
29518,3538,"PB1",1195,"4_2_2"
29278,3539,"PB1",1196,"4_2_2"
28831,3540,"PB1",1197,"4_2_2"
28744,3541,"PB1",1198,"4_2_2"
28077,3542,"PB1",1199,"4_2_2"
28480,3543,"PB1",1200,"4_2_2"
28611,3544,"PB1",1201,"4_2_2"
28133,3545,"PB1",1202,"4_2_2"
27926,3546,"PB1",1203,"4_2_2"
27980,3547,"PB1",1204,"4_2_2"
28312,3548,"PB1",1205,"4_2_2"
28171,3549,"PB1",1206,"4_2_2"
28105,3550,"PB1",1207,"4_2_2"
27890,3551,"PB1",1208,"4_2_2"
28232,3552,"PB1",1209,"4_2_2"
28949,3553,"PB1",1210,"4_2_2"
29134,3554,"PB1",1211,"4_2_2"
29534,3555,"PB1",1212,"4_2_2"
29344,3556,"PB1",1213,"4_2_2"
29183,3557,"PB1",1214,"4_2_2"
29078,3558,"PB1",1215,"4_2_2"
28830,3559,"PB1",1216,"4_2_2"
28459,3560,"PB1",1217,"4_2_2"
28574,3561,"PB1",1218,"4_2_2"
28434,3562,"PB1",1219,"4_2_2"
27777,3563,"PB1",1220,"4_2_2"
28471,3564,"PB1",1221,"4_2_2"
29027,3565,"PB1",1222,"4_2_2"
29212,3566,"PB1",1223,"4_2_2"
29480,3567,"PB1",1224,"4_2_2"
29241,3568,"PB1",1225,"4_2_2"
29058,3569,"PB1",1226,"4_2_2"
29810,3570,"PB1",1227,"4_2_2"
29253,3571,"PB1",1228,"4_2_2"
29128,3572,"PB1",1229,"4_2_2"
29659,3573,"PB1",1230,"4_2_2"
29305,3574,"PB1",1231,"4_2_2"
29268,3575,"PB1",1232,"4_2_2"
28363,3576,"PB1",1233,"4_2_2"
28791,3577,"PB1",1234,"4_2_2"
28610,3578,"PB1",1235,"4_2_2"
27698,3579,"PB1",1236,"4_2_2"
27466,3580,"PB1",1237,"4_2_2"
28213,3581,"PB1",1238,"4_2_2"
28860,3582,"PB1",1239,"4_2_2"
28810,3583,"PB1",1240,"4_2_2"
28885,3584,"PB1",1241,"4_2_2"
28750,3585,"PB1",1242,"4_2_2"
29281,3586,"PB1",1243,"4_2_2"
29141,3587,"PB1",1244,"4_2_2"
29146,3588,"PB1",1245,"4_2_2"
28901,3589,"PB1",1246,"4_2_2"
28886,3590,"PB1",1247,"4_2_2"
28937,3591,"PB1",1248,"4_2_2"
28616,3592,"PB1",1249,"4_2_2"
28764,3593,"PB1",1250,"4_2_2"
28527,3594,"PB1",1251,"4_2_2"
28035,3595,"PB1",1252,"4_2_2"
28252,3596,"PB1",1253,"4_2_2"
27976,3597,"PB1",1254,"4_2_2"
29009,3598,"PB1",1255,"4_2_2"
29019,3599,"PB1",1256,"4_2_2"
29039,3600,"PB1",1257,"4_2_2"
28663,3601,"PB1",1258,"4_2_2"
28323,3602,"PB1",1259,"4_2_2"
27938,3603,"PB1",1260,"4_2_2"
28755,3604,"PB1",1261,"4_2_2"
28712,3605,"PB1",1262,"4_2_2"
28561,3606,"PB1",1263,"4_2_2"
28751,3607,"PB1",1264,"4_2_2"
28678,3608,"PB1",1265,"4_2_2"
28777,3609,"PB1",1266,"4_2_2"
28683,3610,"PB1",1267,"4_2_2"
28816,3611,"PB1",1268,"4_2_2"
28571,3612,"PB1",1269,"4_2_2"
28405,3613,"PB1",1270,"4_2_2"
28695,3614,"PB1",1271,"4_2_2"
28523,3615,"PB1",1272,"4_2_2"
28337,3616,"PB1",1273,"4_2_2"
28200,3617,"PB1",1274,"4_2_2"
28136,3618,"PB1",1275,"4_2_2"
28221,3619,"PB1",1276,"4_2_2"
28394,3620,"PB1",1277,"4_2_2"
28268,3621,"PB1",1278,"4_2_2"
28109,3622,"PB1",1279,"4_2_2"
27982,3623,"PB1",1280,"4_2_2"
28325,3624,"PB1",1281,"4_2_2"
27867,3625,"PB1",1282,"4_2_2"
27425,3626,"PB1",1283,"4_2_2"
27925,3627,"PB1",1284,"4_2_2"
27857,3628,"PB1",1285,"4_2_2"
27637,3629,"PB1",1286,"4_2_2"
27674,3630,"PB1",1287,"4_2_2"
27727,3631,"PB1",1288,"4_2_2"
27631,3632,"PB1",1289,"4_2_2"
27770,3633,"PB1",1290,"4_2_2"
27919,3634,"PB1",1291,"4_2_2"
27580,3635,"PB1",1292,"4_2_2"
27446,3636,"PB1",1293,"4_2_2"
27603,3637,"PB1",1294,"4_2_2"
27706,3638,"PB1",1295,"4_2_2"
27320,3639,"PB1",1296,"4_2_2"
26624,3640,"PB1",1297,"4_2_2"
26813,3641,"PB1",1298,"4_2_2"
27139,3642,"PB1",1299,"4_2_2"
27521,3643,"PB1",1300,"4_2_2"
27526,3644,"PB1",1301,"4_2_2"
27700,3645,"PB1",1302,"4_2_2"
26846,3646,"PB1",1303,"4_2_2"
26684,3647,"PB1",1304,"4_2_2"
27038,3648,"PB1",1305,"4_2_2"
27194,3649,"PB1",1306,"4_2_2"
27701,3650,"PB1",1307,"4_2_2"
27387,3651,"PB1",1308,"4_2_2"
27627,3652,"PB1",1309,"4_2_2"
27612,3653,"PB1",1310,"4_2_2"
27458,3654,"PB1",1311,"4_2_2"
27174,3655,"PB1",1312,"4_2_2"
27270,3656,"PB1",1313,"4_2_2"
27358,3657,"PB1",1314,"4_2_2"
27152,3658,"PB1",1315,"4_2_2"
27504,3659,"PB1",1316,"4_2_2"
27791,3660,"PB1",1317,"4_2_2"
27640,3661,"PB1",1318,"4_2_2"
27460,3662,"PB1",1319,"4_2_2"
27062,3663,"PB1",1320,"4_2_2"
26945,3664,"PB1",1321,"4_2_2"
27125,3665,"PB1",1322,"4_2_2"
27340,3666,"PB1",1323,"4_2_2"
27006,3667,"PB1",1324,"4_2_2"
27885,3668,"PB1",1325,"4_2_2"
27909,3669,"PB1",1326,"4_2_2"
27915,3670,"PB1",1327,"4_2_2"
27910,3671,"PB1",1328,"4_2_2"
27540,3672,"PB1",1329,"4_2_2"
27725,3673,"PB1",1330,"4_2_2"
28159,3674,"PB1",1331,"4_2_2"
27995,3675,"PB1",1332,"4_2_2"
27539,3676,"PB1",1333,"4_2_2"
27732,3677,"PB1",1334,"4_2_2"
27895,3678,"PB1",1335,"4_2_2"
27083,3679,"PB1",1336,"4_2_2"
27440,3680,"PB1",1337,"4_2_2"
26976,3681,"PB1",1338,"4_2_2"
27422,3682,"PB1",1339,"4_2_2"
27358,3683,"PB1",1340,"4_2_2"
28010,3684,"PB1",1341,"4_2_2"
27442,3685,"PB1",1342,"4_2_2"
27808,3686,"PB1",1343,"4_2_2"
27709,3687,"PB1",1344,"4_2_2"
27624,3688,"PB1",1345,"4_2_2"
28106,3689,"PB1",1346,"4_2_2"
27885,3690,"PB1",1347,"4_2_2"
27775,3691,"PB1",1348,"4_2_2"
28161,3692,"PB1",1349,"4_2_2"
28094,3693,"PB1",1350,"4_2_2"
27911,3694,"PB1",1351,"4_2_2"
27996,3695,"PB1",1352,"4_2_2"
27635,3696,"PB1",1353,"4_2_2"
27416,3697,"PB1",1354,"4_2_2"
27771,3698,"PB1",1355,"4_2_2"
27910,3699,"PB1",1356,"4_2_2"
28001,3700,"PB1",1357,"4_2_2"
27923,3701,"PB1",1358,"4_2_2"
28096,3702,"PB1",1359,"4_2_2"
27970,3703,"PB1",1360,"4_2_2"
27797,3704,"PB1",1361,"4_2_2"
27923,3705,"PB1",1362,"4_2_2"
28049,3706,"PB1",1363,"4_2_2"
27967,3707,"PB1",1364,"4_2_2"
28360,3708,"PB1",1365,"4_2_2"
27944,3709,"PB1",1366,"4_2_2"
27908,3710,"PB1",1367,"4_2_2"
27962,3711,"PB1",1368,"4_2_2"
28036,3712,"PB1",1369,"4_2_2"
28621,3713,"PB1",1370,"4_2_2"
27728,3714,"PB1",1371,"4_2_2"
27744,3715,"PB1",1372,"4_2_2"
28156,3716,"PB1",1373,"4_2_2"
28257,3717,"PB1",1374,"4_2_2"
28165,3718,"PB1",1375,"4_2_2"
27997,3719,"PB1",1376,"4_2_2"
28121,3720,"PB1",1377,"4_2_2"
27991,3721,"PB1",1378,"4_2_2"
28209,3722,"PB1",1379,"4_2_2"
28317,3723,"PB1",1380,"4_2_2"
27691,3724,"PB1",1381,"4_2_2"
27576,3725,"PB1",1382,"4_2_2"
27607,3726,"PB1",1383,"4_2_2"
27362,3727,"PB1",1384,"4_2_2"
26828,3728,"PB1",1385,"4_2_2"
27050,3729,"PB1",1386,"4_2_2"
28019,3730,"PB1",1387,"4_2_2"
27945,3731,"PB1",1388,"4_2_2"
26963,3732,"PB1",1389,"4_2_2"
27829,3733,"PB1",1390,"4_2_2"
28724,3734,"PB1",1391,"4_2_2"
27831,3735,"PB1",1392,"4_2_2"
28603,3736,"PB1",1393,"4_2_2"
28470,3737,"PB1",1394,"4_2_2"
28929,3738,"PB1",1395,"4_2_2"
28517,3739,"PB1",1396,"4_2_2"
27849,3740,"PB1",1397,"4_2_2"
28143,3741,"PB1",1398,"4_2_2"
28412,3742,"PB1",1399,"4_2_2"
28375,3743,"PB1",1400,"4_2_2"
28436,3744,"PB1",1401,"4_2_2"
27801,3745,"PB1",1402,"4_2_2"
28707,3746,"PB1",1403,"4_2_2"
28422,3747,"PB1",1404,"4_2_2"
28159,3748,"PB1",1405,"4_2_2"
27225,3749,"PB1",1406,"4_2_2"
27563,3750,"PB1",1407,"4_2_2"
27991,3751,"PB1",1408,"4_2_2"
27976,3752,"PB1",1409,"4_2_2"
28027,3753,"PB1",1410,"4_2_2"
27985,3754,"PB1",1411,"4_2_2"
27287,3755,"PB1",1412,"4_2_2"
27510,3756,"PB1",1413,"4_2_2"
28751,3757,"PB1",1414,"4_2_2"
28544,3758,"PB1",1415,"4_2_2"
28195,3759,"PB1",1416,"4_2_2"
28232,3760,"PB1",1417,"4_2_2"
27554,3761,"PB1",1418,"4_2_2"
28021,3762,"PB1",1419,"4_2_2"
27024,3763,"PB1",1420,"4_2_2"
27400,3764,"PB1",1421,"4_2_2"
27616,3765,"PB1",1422,"4_2_2"
28160,3766,"PB1",1423,"4_2_2"
28180,3767,"PB1",1424,"4_2_2"
27745,3768,"PB1",1425,"4_2_2"
27569,3769,"PB1",1426,"4_2_2"
27704,3770,"PB1",1427,"4_2_2"
27758,3771,"PB1",1428,"4_2_2"
27712,3772,"PB1",1429,"4_2_2"
27487,3773,"PB1",1430,"4_2_2"
27721,3774,"PB1",1431,"4_2_2"
28082,3775,"PB1",1432,"4_2_2"
28025,3776,"PB1",1433,"4_2_2"
27803,3777,"PB1",1434,"4_2_2"
28092,3778,"PB1",1435,"4_2_2"
28022,3779,"PB1",1436,"4_2_2"
27656,3780,"PB1",1437,"4_2_2"
27418,3781,"PB1",1438,"4_2_2"
27820,3782,"PB1",1439,"4_2_2"
27748,3783,"PB1",1440,"4_2_2"
27499,3784,"PB1",1441,"4_2_2"
27331,3785,"PB1",1442,"4_2_2"
27297,3786,"PB1",1443,"4_2_2"
26801,3787,"PB1",1444,"4_2_2"
26905,3788,"PB1",1445,"4_2_2"
26955,3789,"PB1",1446,"4_2_2"
27383,3790,"PB1",1447,"4_2_2"
26983,3791,"PB1",1448,"4_2_2"
27308,3792,"PB1",1449,"4_2_2"
27579,3793,"PB1",1450,"4_2_2"
27831,3794,"PB1",1451,"4_2_2"
27336,3795,"PB1",1452,"4_2_2"
27655,3796,"PB1",1453,"4_2_2"
27437,3797,"PB1",1454,"4_2_2"
26936,3798,"PB1",1455,"4_2_2"
26946,3799,"PB1",1456,"4_2_2"
26755,3800,"PB1",1457,"4_2_2"
26674,3801,"PB1",1458,"4_2_2"
27491,3802,"PB1",1459,"4_2_2"
27513,3803,"PB1",1460,"4_2_2"
27344,3804,"PB1",1461,"4_2_2"
27580,3805,"PB1",1462,"4_2_2"
27838,3806,"PB1",1463,"4_2_2"
27611,3807,"PB1",1464,"4_2_2"
27551,3808,"PB1",1465,"4_2_2"
27557,3809,"PB1",1466,"4_2_2"
27431,3810,"PB1",1467,"4_2_2"
27061,3811,"PB1",1468,"4_2_2"
27027,3812,"PB1",1469,"4_2_2"
27278,3813,"PB1",1470,"4_2_2"
27465,3814,"PB1",1471,"4_2_2"
27780,3815,"PB1",1472,"4_2_2"
27492,3816,"PB1",1473,"4_2_2"
27670,3817,"PB1",1474,"4_2_2"
27565,3818,"PB1",1475,"4_2_2"
27182,3819,"PB1",1476,"4_2_2"
26833,3820,"PB1",1477,"4_2_2"
26916,3821,"PB1",1478,"4_2_2"
27358,3822,"PB1",1479,"4_2_2"
27340,3823,"PB1",1480,"4_2_2"
27262,3824,"PB1",1481,"4_2_2"
26750,3825,"PB1",1482,"4_2_2"
27087,3826,"PB1",1483,"4_2_2"
27424,3827,"PB1",1484,"4_2_2"
27367,3828,"PB1",1485,"4_2_2"
27373,3829,"PB1",1486,"4_2_2"
27335,3830,"PB1",1487,"4_2_2"
27246,3831,"PB1",1488,"4_2_2"
27870,3832,"PB1",1489,"4_2_2"
27699,3833,"PB1",1490,"4_2_2"
27792,3834,"PB1",1491,"4_2_2"
27454,3835,"PB1",1492,"4_2_2"
27105,3836,"PB1",1493,"4_2_2"
27448,3837,"PB1",1494,"4_2_2"
27125,3838,"PB1",1495,"4_2_2"
26973,3839,"PB1",1496,"4_2_2"
27446,3840,"PB1",1497,"4_2_2"
27417,3841,"PB1",1498,"4_2_2"
27248,3842,"PB1",1499,"4_2_2"
27277,3843,"PB1",1500,"4_2_2"
27750,3844,"PB1",1501,"4_2_2"
27298,3845,"PB1",1502,"4_2_2"
27189,3846,"PB1",1503,"4_2_2"
