"coverage","concat.pos","chr","chr.pos","Id"
15228,12527,"PB2",1283,"PR8_control"
15126,12528,"PB2",1284,"PR8_control"
15062,12529,"PB2",1285,"PR8_control"
15082,12530,"PB2",1286,"PR8_control"
15056,12531,"PB2",1287,"PR8_control"
15145,12532,"PB2",1288,"PR8_control"
14943,12533,"PB2",1289,"PR8_control"
14990,12534,"PB2",1290,"PR8_control"
15154,12535,"PB2",1291,"PR8_control"
14997,12536,"PB2",1292,"PR8_control"
15051,12537,"PB2",1293,"PR8_control"
15029,12538,"PB2",1294,"PR8_control"
14971,12539,"PB2",1295,"PR8_control"
14924,12540,"PB2",1296,"PR8_control"
14787,12541,"PB2",1297,"PR8_control"
14884,12542,"PB2",1298,"PR8_control"
14991,12543,"PB2",1299,"PR8_control"
15039,12544,"PB2",1300,"PR8_control"
15024,12545,"PB2",1301,"PR8_control"
14776,12546,"PB2",1302,"PR8_control"
14889,12547,"PB2",1303,"PR8_control"
15021,12548,"PB2",1304,"PR8_control"
14963,12549,"PB2",1305,"PR8_control"
14960,12550,"PB2",1306,"PR8_control"
15080,12551,"PB2",1307,"PR8_control"
14793,12552,"PB2",1308,"PR8_control"
14953,12553,"PB2",1309,"PR8_control"
15055,12554,"PB2",1310,"PR8_control"
15044,12555,"PB2",1311,"PR8_control"
15042,12556,"PB2",1312,"PR8_control"
14978,12557,"PB2",1313,"PR8_control"
14875,12558,"PB2",1314,"PR8_control"
14995,12559,"PB2",1315,"PR8_control"
14988,12560,"PB2",1316,"PR8_control"
15019,12561,"PB2",1317,"PR8_control"
15005,12562,"PB2",1318,"PR8_control"
14979,12563,"PB2",1319,"PR8_control"
14979,12564,"PB2",1320,"PR8_control"
14955,12565,"PB2",1321,"PR8_control"
14972,12566,"PB2",1322,"PR8_control"
14980,12567,"PB2",1323,"PR8_control"
14922,12568,"PB2",1324,"PR8_control"
14973,12569,"PB2",1325,"PR8_control"
14760,12570,"PB2",1326,"PR8_control"
14935,12571,"PB2",1327,"PR8_control"
14833,12572,"PB2",1328,"PR8_control"
14901,12573,"PB2",1329,"PR8_control"
14960,12574,"PB2",1330,"PR8_control"
15012,12575,"PB2",1331,"PR8_control"
15023,12576,"PB2",1332,"PR8_control"
14877,12577,"PB2",1333,"PR8_control"
14881,12578,"PB2",1334,"PR8_control"
14686,12579,"PB2",1335,"PR8_control"
14894,12580,"PB2",1336,"PR8_control"
14862,12581,"PB2",1337,"PR8_control"
14780,12582,"PB2",1338,"PR8_control"
14805,12583,"PB2",1339,"PR8_control"
14729,12584,"PB2",1340,"PR8_control"
14703,12585,"PB2",1341,"PR8_control"
14782,12586,"PB2",1342,"PR8_control"
14713,12587,"PB2",1343,"PR8_control"
14772,12588,"PB2",1344,"PR8_control"
14759,12589,"PB2",1345,"PR8_control"
14734,12590,"PB2",1346,"PR8_control"
14783,12591,"PB2",1347,"PR8_control"
14748,12592,"PB2",1348,"PR8_control"
14702,12593,"PB2",1349,"PR8_control"
14668,12594,"PB2",1350,"PR8_control"
14722,12595,"PB2",1351,"PR8_control"
14613,12596,"PB2",1352,"PR8_control"
14730,12597,"PB2",1353,"PR8_control"
14636,12598,"PB2",1354,"PR8_control"
14640,12599,"PB2",1355,"PR8_control"
14665,12600,"PB2",1356,"PR8_control"
14760,12601,"PB2",1357,"PR8_control"
14329,12602,"PB2",1358,"PR8_control"
14638,12603,"PB2",1359,"PR8_control"
14492,12604,"PB2",1360,"PR8_control"
14667,12605,"PB2",1361,"PR8_control"
14784,12606,"PB2",1362,"PR8_control"
14813,12607,"PB2",1363,"PR8_control"
14785,12608,"PB2",1364,"PR8_control"
14726,12609,"PB2",1365,"PR8_control"
14782,12610,"PB2",1366,"PR8_control"
14801,12611,"PB2",1367,"PR8_control"
14814,12612,"PB2",1368,"PR8_control"
14737,12613,"PB2",1369,"PR8_control"
14808,12614,"PB2",1370,"PR8_control"
14647,12615,"PB2",1371,"PR8_control"
14865,12616,"PB2",1372,"PR8_control"
14856,12617,"PB2",1373,"PR8_control"
14837,12618,"PB2",1374,"PR8_control"
14829,12619,"PB2",1375,"PR8_control"
14842,12620,"PB2",1376,"PR8_control"
14732,12621,"PB2",1377,"PR8_control"
14831,12622,"PB2",1378,"PR8_control"
14838,12623,"PB2",1379,"PR8_control"
14971,12624,"PB2",1380,"PR8_control"
14909,12625,"PB2",1381,"PR8_control"
14841,12626,"PB2",1382,"PR8_control"
14691,12627,"PB2",1383,"PR8_control"
14949,12628,"PB2",1384,"PR8_control"
14818,12629,"PB2",1385,"PR8_control"
14848,12630,"PB2",1386,"PR8_control"
14848,12631,"PB2",1387,"PR8_control"
14546,12632,"PB2",1388,"PR8_control"
14888,12633,"PB2",1389,"PR8_control"
14921,12634,"PB2",1390,"PR8_control"
14798,12635,"PB2",1391,"PR8_control"
14797,12636,"PB2",1392,"PR8_control"
14992,12637,"PB2",1393,"PR8_control"
14944,12638,"PB2",1394,"PR8_control"
15016,12639,"PB2",1395,"PR8_control"
15132,12640,"PB2",1396,"PR8_control"
14709,12641,"PB2",1397,"PR8_control"
15002,12642,"PB2",1398,"PR8_control"
14966,12643,"PB2",1399,"PR8_control"
14994,12644,"PB2",1400,"PR8_control"
15161,12645,"PB2",1401,"PR8_control"
15129,12646,"PB2",1402,"PR8_control"
15128,12647,"PB2",1403,"PR8_control"
15061,12648,"PB2",1404,"PR8_control"
15028,12649,"PB2",1405,"PR8_control"
15066,12650,"PB2",1406,"PR8_control"
15246,12651,"PB2",1407,"PR8_control"
15035,12652,"PB2",1408,"PR8_control"
15024,12653,"PB2",1409,"PR8_control"
15191,12654,"PB2",1410,"PR8_control"
15225,12655,"PB2",1411,"PR8_control"
15157,12656,"PB2",1412,"PR8_control"
15187,12657,"PB2",1413,"PR8_control"
14994,12658,"PB2",1414,"PR8_control"
15154,12659,"PB2",1415,"PR8_control"
15161,12660,"PB2",1416,"PR8_control"
15222,12661,"PB2",1417,"PR8_control"
15120,12662,"PB2",1418,"PR8_control"
15025,12663,"PB2",1419,"PR8_control"
14668,12664,"PB2",1420,"PR8_control"
14731,12665,"PB2",1421,"PR8_control"
14980,12666,"PB2",1422,"PR8_control"
15082,12667,"PB2",1423,"PR8_control"
14927,12668,"PB2",1424,"PR8_control"
15004,12669,"PB2",1425,"PR8_control"
15103,12670,"PB2",1426,"PR8_control"
15153,12671,"PB2",1427,"PR8_control"
15210,12672,"PB2",1428,"PR8_control"
14974,12673,"PB2",1429,"PR8_control"
15073,12674,"PB2",1430,"PR8_control"
14939,12675,"PB2",1431,"PR8_control"
14907,12676,"PB2",1432,"PR8_control"
15262,12677,"PB2",1433,"PR8_control"
15305,12678,"PB2",1434,"PR8_control"
15158,12679,"PB2",1435,"PR8_control"
15118,12680,"PB2",1436,"PR8_control"
15103,12681,"PB2",1437,"PR8_control"
15235,12682,"PB2",1438,"PR8_control"
15085,12683,"PB2",1439,"PR8_control"
15302,12684,"PB2",1440,"PR8_control"
15240,12685,"PB2",1441,"PR8_control"
15044,12686,"PB2",1442,"PR8_control"
15230,12687,"PB2",1443,"PR8_control"
15287,12688,"PB2",1444,"PR8_control"
15272,12689,"PB2",1445,"PR8_control"
15458,12690,"PB2",1446,"PR8_control"
15152,12691,"PB2",1447,"PR8_control"
15206,12692,"PB2",1448,"PR8_control"
15297,12693,"PB2",1449,"PR8_control"
15294,12694,"PB2",1450,"PR8_control"
15354,12695,"PB2",1451,"PR8_control"
15487,12696,"PB2",1452,"PR8_control"
15276,12697,"PB2",1453,"PR8_control"
15399,12698,"PB2",1454,"PR8_control"
15225,12699,"PB2",1455,"PR8_control"
15366,12700,"PB2",1456,"PR8_control"
15329,12701,"PB2",1457,"PR8_control"
15156,12702,"PB2",1458,"PR8_control"
15379,12703,"PB2",1459,"PR8_control"
15096,12704,"PB2",1460,"PR8_control"
15369,12705,"PB2",1461,"PR8_control"
15204,12706,"PB2",1462,"PR8_control"
15390,12707,"PB2",1463,"PR8_control"
15449,12708,"PB2",1464,"PR8_control"
15328,12709,"PB2",1465,"PR8_control"
15237,12710,"PB2",1466,"PR8_control"
15400,12711,"PB2",1467,"PR8_control"
15339,12712,"PB2",1468,"PR8_control"
15337,12713,"PB2",1469,"PR8_control"
15314,12714,"PB2",1470,"PR8_control"
15425,12715,"PB2",1471,"PR8_control"
15409,12716,"PB2",1472,"PR8_control"
15286,12717,"PB2",1473,"PR8_control"
15405,12718,"PB2",1474,"PR8_control"
15411,12719,"PB2",1475,"PR8_control"
15501,12720,"PB2",1476,"PR8_control"
15506,12721,"PB2",1477,"PR8_control"
15529,12722,"PB2",1478,"PR8_control"
14561,12723,"PB2",1479,"PR8_control"
15240,12724,"PB2",1480,"PR8_control"
14835,12725,"PB2",1481,"PR8_control"
15399,12726,"PB2",1482,"PR8_control"
15548,12727,"PB2",1483,"PR8_control"
15394,12728,"PB2",1484,"PR8_control"
15481,12729,"PB2",1485,"PR8_control"
15627,12730,"PB2",1486,"PR8_control"
15479,12731,"PB2",1487,"PR8_control"
15558,12732,"PB2",1488,"PR8_control"
15323,12733,"PB2",1489,"PR8_control"
15392,12734,"PB2",1490,"PR8_control"
15360,12735,"PB2",1491,"PR8_control"
15283,12736,"PB2",1492,"PR8_control"
15463,12737,"PB2",1493,"PR8_control"
15441,12738,"PB2",1494,"PR8_control"
15465,12739,"PB2",1495,"PR8_control"
15393,12740,"PB2",1496,"PR8_control"
15285,12741,"PB2",1497,"PR8_control"
15194,12742,"PB2",1498,"PR8_control"
15354,12743,"PB2",1499,"PR8_control"
15516,12744,"PB2",1500,"PR8_control"
15464,12745,"PB2",1501,"PR8_control"
14751,12746,"PB2",1502,"PR8_control"
15307,12747,"PB2",1503,"PR8_control"
15088,12748,"PB2",1504,"PR8_control"
15373,12749,"PB2",1505,"PR8_control"
15398,12750,"PB2",1506,"PR8_control"
15426,12751,"PB2",1507,"PR8_control"
14124,12752,"PB2",1508,"PR8_control"
15124,12753,"PB2",1509,"PR8_control"
15388,12754,"PB2",1510,"PR8_control"
14849,12755,"PB2",1511,"PR8_control"
15292,12756,"PB2",1512,"PR8_control"
15435,12757,"PB2",1513,"PR8_control"
14590,12758,"PB2",1514,"PR8_control"
15057,12759,"PB2",1515,"PR8_control"
15023,12760,"PB2",1516,"PR8_control"
15287,12761,"PB2",1517,"PR8_control"
15298,12762,"PB2",1518,"PR8_control"
15359,12763,"PB2",1519,"PR8_control"
15395,12764,"PB2",1520,"PR8_control"
15352,12765,"PB2",1521,"PR8_control"
15297,12766,"PB2",1522,"PR8_control"
15153,12767,"PB2",1523,"PR8_control"
15235,12768,"PB2",1524,"PR8_control"
15305,12769,"PB2",1525,"PR8_control"
15361,12770,"PB2",1526,"PR8_control"
14753,12771,"PB2",1527,"PR8_control"
14912,12772,"PB2",1528,"PR8_control"
15358,12773,"PB2",1529,"PR8_control"
15359,12774,"PB2",1530,"PR8_control"
15429,12775,"PB2",1531,"PR8_control"
15459,12776,"PB2",1532,"PR8_control"
15433,12777,"PB2",1533,"PR8_control"
15280,12778,"PB2",1534,"PR8_control"
15454,12779,"PB2",1535,"PR8_control"
15167,12780,"PB2",1536,"PR8_control"
15277,12781,"PB2",1537,"PR8_control"
14972,12782,"PB2",1538,"PR8_control"
15238,12783,"PB2",1539,"PR8_control"
15354,12784,"PB2",1540,"PR8_control"
15336,12785,"PB2",1541,"PR8_control"
15087,12786,"PB2",1542,"PR8_control"
15236,12787,"PB2",1543,"PR8_control"
15029,12788,"PB2",1544,"PR8_control"
15146,12789,"PB2",1545,"PR8_control"
15213,12790,"PB2",1546,"PR8_control"
15475,12791,"PB2",1547,"PR8_control"
15392,12792,"PB2",1548,"PR8_control"
15364,12793,"PB2",1549,"PR8_control"
15527,12794,"PB2",1550,"PR8_control"
15314,12795,"PB2",1551,"PR8_control"
15425,12796,"PB2",1552,"PR8_control"
15453,12797,"PB2",1553,"PR8_control"
15331,12798,"PB2",1554,"PR8_control"
15517,12799,"PB2",1555,"PR8_control"
15496,12800,"PB2",1556,"PR8_control"
15464,12801,"PB2",1557,"PR8_control"
15556,12802,"PB2",1558,"PR8_control"
15141,12803,"PB2",1559,"PR8_control"
15140,12804,"PB2",1560,"PR8_control"
15225,12805,"PB2",1561,"PR8_control"
15382,12806,"PB2",1562,"PR8_control"
15442,12807,"PB2",1563,"PR8_control"
15444,12808,"PB2",1564,"PR8_control"
15428,12809,"PB2",1565,"PR8_control"
15435,12810,"PB2",1566,"PR8_control"
15214,12811,"PB2",1567,"PR8_control"
15123,12812,"PB2",1568,"PR8_control"
14892,12813,"PB2",1569,"PR8_control"
15047,12814,"PB2",1570,"PR8_control"
14777,12815,"PB2",1571,"PR8_control"
14997,12816,"PB2",1572,"PR8_control"
15266,12817,"PB2",1573,"PR8_control"
14845,12818,"PB2",1574,"PR8_control"
15056,12819,"PB2",1575,"PR8_control"
15081,12820,"PB2",1576,"PR8_control"
14911,12821,"PB2",1577,"PR8_control"
15078,12822,"PB2",1578,"PR8_control"
15152,12823,"PB2",1579,"PR8_control"
14943,12824,"PB2",1580,"PR8_control"
15156,12825,"PB2",1581,"PR8_control"
15169,12826,"PB2",1582,"PR8_control"
15285,12827,"PB2",1583,"PR8_control"
14965,12828,"PB2",1584,"PR8_control"
15175,12829,"PB2",1585,"PR8_control"
15126,12830,"PB2",1586,"PR8_control"
15094,12831,"PB2",1587,"PR8_control"
15109,12832,"PB2",1588,"PR8_control"
15146,12833,"PB2",1589,"PR8_control"
15077,12834,"PB2",1590,"PR8_control"
15119,12835,"PB2",1591,"PR8_control"
15070,12836,"PB2",1592,"PR8_control"
15087,12837,"PB2",1593,"PR8_control"
15035,12838,"PB2",1594,"PR8_control"
15010,12839,"PB2",1595,"PR8_control"
14933,12840,"PB2",1596,"PR8_control"
14973,12841,"PB2",1597,"PR8_control"
15007,12842,"PB2",1598,"PR8_control"
15029,12843,"PB2",1599,"PR8_control"
15044,12844,"PB2",1600,"PR8_control"
14900,12845,"PB2",1601,"PR8_control"
14933,12846,"PB2",1602,"PR8_control"
15045,12847,"PB2",1603,"PR8_control"
15034,12848,"PB2",1604,"PR8_control"
14963,12849,"PB2",1605,"PR8_control"
15005,12850,"PB2",1606,"PR8_control"
14984,12851,"PB2",1607,"PR8_control"
15067,12852,"PB2",1608,"PR8_control"
14946,12853,"PB2",1609,"PR8_control"
15042,12854,"PB2",1610,"PR8_control"
15073,12855,"PB2",1611,"PR8_control"
14997,12856,"PB2",1612,"PR8_control"
15060,12857,"PB2",1613,"PR8_control"
15081,12858,"PB2",1614,"PR8_control"
15005,12859,"PB2",1615,"PR8_control"
15038,12860,"PB2",1616,"PR8_control"
15006,12861,"PB2",1617,"PR8_control"
15027,12862,"PB2",1618,"PR8_control"
14880,12863,"PB2",1619,"PR8_control"
14916,12864,"PB2",1620,"PR8_control"
14854,12865,"PB2",1621,"PR8_control"
14888,12866,"PB2",1622,"PR8_control"
14816,12867,"PB2",1623,"PR8_control"
14756,12868,"PB2",1624,"PR8_control"
14870,12869,"PB2",1625,"PR8_control"
14984,12870,"PB2",1626,"PR8_control"
14741,12871,"PB2",1627,"PR8_control"
14810,12872,"PB2",1628,"PR8_control"
14911,12873,"PB2",1629,"PR8_control"
14860,12874,"PB2",1630,"PR8_control"
14949,12875,"PB2",1631,"PR8_control"
14966,12876,"PB2",1632,"PR8_control"
14891,12877,"PB2",1633,"PR8_control"
14815,12878,"PB2",1634,"PR8_control"
15009,12879,"PB2",1635,"PR8_control"
14618,12880,"PB2",1636,"PR8_control"
14899,12881,"PB2",1637,"PR8_control"
14958,12882,"PB2",1638,"PR8_control"
14953,12883,"PB2",1639,"PR8_control"
14755,12884,"PB2",1640,"PR8_control"
14967,12885,"PB2",1641,"PR8_control"
14945,12886,"PB2",1642,"PR8_control"
14997,12887,"PB2",1643,"PR8_control"
15130,12888,"PB2",1644,"PR8_control"
15193,12889,"PB2",1645,"PR8_control"
15152,12890,"PB2",1646,"PR8_control"
15098,12891,"PB2",1647,"PR8_control"
15085,12892,"PB2",1648,"PR8_control"
15051,12893,"PB2",1649,"PR8_control"
14956,12894,"PB2",1650,"PR8_control"
14921,12895,"PB2",1651,"PR8_control"
14906,12896,"PB2",1652,"PR8_control"
14993,12897,"PB2",1653,"PR8_control"
15062,12898,"PB2",1654,"PR8_control"
15034,12899,"PB2",1655,"PR8_control"
14984,12900,"PB2",1656,"PR8_control"
14900,12901,"PB2",1657,"PR8_control"
14995,12902,"PB2",1658,"PR8_control"
14985,12903,"PB2",1659,"PR8_control"
14997,12904,"PB2",1660,"PR8_control"
14749,12905,"PB2",1661,"PR8_control"
14889,12906,"PB2",1662,"PR8_control"
14806,12907,"PB2",1663,"PR8_control"
14969,12908,"PB2",1664,"PR8_control"
14920,12909,"PB2",1665,"PR8_control"
14886,12910,"PB2",1666,"PR8_control"
14757,12911,"PB2",1667,"PR8_control"
14887,12912,"PB2",1668,"PR8_control"
15089,12913,"PB2",1669,"PR8_control"
15008,12914,"PB2",1670,"PR8_control"
14964,12915,"PB2",1671,"PR8_control"
14623,12916,"PB2",1672,"PR8_control"
15006,12917,"PB2",1673,"PR8_control"
15003,12918,"PB2",1674,"PR8_control"
15009,12919,"PB2",1675,"PR8_control"
14968,12920,"PB2",1676,"PR8_control"
14951,12921,"PB2",1677,"PR8_control"
15038,12922,"PB2",1678,"PR8_control"
15062,12923,"PB2",1679,"PR8_control"
15044,12924,"PB2",1680,"PR8_control"
15061,12925,"PB2",1681,"PR8_control"
15086,12926,"PB2",1682,"PR8_control"
15033,12927,"PB2",1683,"PR8_control"
14924,12928,"PB2",1684,"PR8_control"
14888,12929,"PB2",1685,"PR8_control"
15015,12930,"PB2",1686,"PR8_control"
15049,12931,"PB2",1687,"PR8_control"
15011,12932,"PB2",1688,"PR8_control"
15126,12933,"PB2",1689,"PR8_control"
15094,12934,"PB2",1690,"PR8_control"
15036,12935,"PB2",1691,"PR8_control"
15101,12936,"PB2",1692,"PR8_control"
15045,12937,"PB2",1693,"PR8_control"
14974,12938,"PB2",1694,"PR8_control"
15093,12939,"PB2",1695,"PR8_control"
14983,12940,"PB2",1696,"PR8_control"
15050,12941,"PB2",1697,"PR8_control"
14980,12942,"PB2",1698,"PR8_control"
14992,12943,"PB2",1699,"PR8_control"
15067,12944,"PB2",1700,"PR8_control"
15104,12945,"PB2",1701,"PR8_control"
14940,12946,"PB2",1702,"PR8_control"
15046,12947,"PB2",1703,"PR8_control"
14980,12948,"PB2",1704,"PR8_control"
15122,12949,"PB2",1705,"PR8_control"
15047,12950,"PB2",1706,"PR8_control"
15106,12951,"PB2",1707,"PR8_control"
15204,12952,"PB2",1708,"PR8_control"
15183,12953,"PB2",1709,"PR8_control"
15150,12954,"PB2",1710,"PR8_control"
15109,12955,"PB2",1711,"PR8_control"
15029,12956,"PB2",1712,"PR8_control"
15010,12957,"PB2",1713,"PR8_control"
15117,12958,"PB2",1714,"PR8_control"
15123,12959,"PB2",1715,"PR8_control"
15027,12960,"PB2",1716,"PR8_control"
14908,12961,"PB2",1717,"PR8_control"
14870,12962,"PB2",1718,"PR8_control"
14944,12963,"PB2",1719,"PR8_control"
14762,12964,"PB2",1720,"PR8_control"
14884,12965,"PB2",1721,"PR8_control"
14830,12966,"PB2",1722,"PR8_control"
14948,12967,"PB2",1723,"PR8_control"
14929,12968,"PB2",1724,"PR8_control"
14950,12969,"PB2",1725,"PR8_control"
14943,12970,"PB2",1726,"PR8_control"
14798,12971,"PB2",1727,"PR8_control"
14958,12972,"PB2",1728,"PR8_control"
14923,12973,"PB2",1729,"PR8_control"
14917,12974,"PB2",1730,"PR8_control"
14920,12975,"PB2",1731,"PR8_control"
14916,12976,"PB2",1732,"PR8_control"
15034,12977,"PB2",1733,"PR8_control"
15106,12978,"PB2",1734,"PR8_control"
15017,12979,"PB2",1735,"PR8_control"
14933,12980,"PB2",1736,"PR8_control"
14976,12981,"PB2",1737,"PR8_control"
14906,12982,"PB2",1738,"PR8_control"
14954,12983,"PB2",1739,"PR8_control"
15083,12984,"PB2",1740,"PR8_control"
15011,12985,"PB2",1741,"PR8_control"
14947,12986,"PB2",1742,"PR8_control"
15067,12987,"PB2",1743,"PR8_control"
15127,12988,"PB2",1744,"PR8_control"
15062,12989,"PB2",1745,"PR8_control"
15044,12990,"PB2",1746,"PR8_control"
15158,12991,"PB2",1747,"PR8_control"
15164,12992,"PB2",1748,"PR8_control"
15125,12993,"PB2",1749,"PR8_control"
15027,12994,"PB2",1750,"PR8_control"
14979,12995,"PB2",1751,"PR8_control"
15077,12996,"PB2",1752,"PR8_control"
15013,12997,"PB2",1753,"PR8_control"
15035,12998,"PB2",1754,"PR8_control"
15049,12999,"PB2",1755,"PR8_control"
14939,13000,"PB2",1756,"PR8_control"
14953,13001,"PB2",1757,"PR8_control"
15031,13002,"PB2",1758,"PR8_control"
15045,13003,"PB2",1759,"PR8_control"
14982,13004,"PB2",1760,"PR8_control"
14760,13005,"PB2",1761,"PR8_control"
15052,13006,"PB2",1762,"PR8_control"
15003,13007,"PB2",1763,"PR8_control"
15021,13008,"PB2",1764,"PR8_control"
15039,13009,"PB2",1765,"PR8_control"
15032,13010,"PB2",1766,"PR8_control"
14948,13011,"PB2",1767,"PR8_control"
15047,13012,"PB2",1768,"PR8_control"
14951,13013,"PB2",1769,"PR8_control"
14958,13014,"PB2",1770,"PR8_control"
14807,13015,"PB2",1771,"PR8_control"
14818,13016,"PB2",1772,"PR8_control"
14821,13017,"PB2",1773,"PR8_control"
14928,13018,"PB2",1774,"PR8_control"
14957,13019,"PB2",1775,"PR8_control"
14946,13020,"PB2",1776,"PR8_control"
14930,13021,"PB2",1777,"PR8_control"
14749,13022,"PB2",1778,"PR8_control"
14660,13023,"PB2",1779,"PR8_control"
14916,13024,"PB2",1780,"PR8_control"
14888,13025,"PB2",1781,"PR8_control"
14822,13026,"PB2",1782,"PR8_control"
15011,13027,"PB2",1783,"PR8_control"
14937,13028,"PB2",1784,"PR8_control"
14761,13029,"PB2",1785,"PR8_control"
14618,13030,"PB2",1786,"PR8_control"
14730,13031,"PB2",1787,"PR8_control"
14769,13032,"PB2",1788,"PR8_control"
14844,13033,"PB2",1789,"PR8_control"
14836,13034,"PB2",1790,"PR8_control"
14960,13035,"PB2",1791,"PR8_control"
14938,13036,"PB2",1792,"PR8_control"
14849,13037,"PB2",1793,"PR8_control"
14834,13038,"PB2",1794,"PR8_control"
14833,13039,"PB2",1795,"PR8_control"
14834,13040,"PB2",1796,"PR8_control"
14622,13041,"PB2",1797,"PR8_control"
14637,13042,"PB2",1798,"PR8_control"
14699,13043,"PB2",1799,"PR8_control"
14684,13044,"PB2",1800,"PR8_control"
14738,13045,"PB2",1801,"PR8_control"
14545,13046,"PB2",1802,"PR8_control"
14789,13047,"PB2",1803,"PR8_control"
14688,13048,"PB2",1804,"PR8_control"
14759,13049,"PB2",1805,"PR8_control"
14544,13050,"PB2",1806,"PR8_control"
14640,13051,"PB2",1807,"PR8_control"
14705,13052,"PB2",1808,"PR8_control"
14762,13053,"PB2",1809,"PR8_control"
14319,13054,"PB2",1810,"PR8_control"
14632,13055,"PB2",1811,"PR8_control"
14664,13056,"PB2",1812,"PR8_control"
14655,13057,"PB2",1813,"PR8_control"
14698,13058,"PB2",1814,"PR8_control"
14730,13059,"PB2",1815,"PR8_control"
14631,13060,"PB2",1816,"PR8_control"
14581,13061,"PB2",1817,"PR8_control"
14641,13062,"PB2",1818,"PR8_control"
14553,13063,"PB2",1819,"PR8_control"
14629,13064,"PB2",1820,"PR8_control"
14534,13065,"PB2",1821,"PR8_control"
14577,13066,"PB2",1822,"PR8_control"
14592,13067,"PB2",1823,"PR8_control"
14555,13068,"PB2",1824,"PR8_control"
14441,13069,"PB2",1825,"PR8_control"
14406,13070,"PB2",1826,"PR8_control"
14386,13071,"PB2",1827,"PR8_control"
14421,13072,"PB2",1828,"PR8_control"
14501,13073,"PB2",1829,"PR8_control"
14460,13074,"PB2",1830,"PR8_control"
14461,13075,"PB2",1831,"PR8_control"
14514,13076,"PB2",1832,"PR8_control"
14318,13077,"PB2",1833,"PR8_control"
14272,13078,"PB2",1834,"PR8_control"
14268,13079,"PB2",1835,"PR8_control"
14428,13080,"PB2",1836,"PR8_control"
14243,13081,"PB2",1837,"PR8_control"
14317,13082,"PB2",1838,"PR8_control"
14272,13083,"PB2",1839,"PR8_control"
14206,13084,"PB2",1840,"PR8_control"
14139,13085,"PB2",1841,"PR8_control"
14273,13086,"PB2",1842,"PR8_control"
14307,13087,"PB2",1843,"PR8_control"
14097,13088,"PB2",1844,"PR8_control"
14200,13089,"PB2",1845,"PR8_control"
14148,13090,"PB2",1846,"PR8_control"
14181,13091,"PB2",1847,"PR8_control"
14272,13092,"PB2",1848,"PR8_control"
14256,13093,"PB2",1849,"PR8_control"
14029,13094,"PB2",1850,"PR8_control"
14085,13095,"PB2",1851,"PR8_control"
13869,13096,"PB2",1852,"PR8_control"
14145,13097,"PB2",1853,"PR8_control"
14057,13098,"PB2",1854,"PR8_control"
14034,13099,"PB2",1855,"PR8_control"
14038,13100,"PB2",1856,"PR8_control"
14030,13101,"PB2",1857,"PR8_control"
13929,13102,"PB2",1858,"PR8_control"
13812,13103,"PB2",1859,"PR8_control"
13700,13104,"PB2",1860,"PR8_control"
13372,13105,"PB2",1861,"PR8_control"
13745,13106,"PB2",1862,"PR8_control"
13709,13107,"PB2",1863,"PR8_control"
13612,13108,"PB2",1864,"PR8_control"
13580,13109,"PB2",1865,"PR8_control"
13505,13110,"PB2",1866,"PR8_control"
13732,13111,"PB2",1867,"PR8_control"
13573,13112,"PB2",1868,"PR8_control"
13636,13113,"PB2",1869,"PR8_control"
13595,13114,"PB2",1870,"PR8_control"
13666,13115,"PB2",1871,"PR8_control"
13733,13116,"PB2",1872,"PR8_control"
13656,13117,"PB2",1873,"PR8_control"
13630,13118,"PB2",1874,"PR8_control"
13643,13119,"PB2",1875,"PR8_control"
13533,13120,"PB2",1876,"PR8_control"
13451,13121,"PB2",1877,"PR8_control"
13099,13122,"PB2",1878,"PR8_control"
13469,13123,"PB2",1879,"PR8_control"
13255,13124,"PB2",1880,"PR8_control"
13229,13125,"PB2",1881,"PR8_control"
13247,13126,"PB2",1882,"PR8_control"
13261,13127,"PB2",1883,"PR8_control"
13108,13128,"PB2",1884,"PR8_control"
13108,13129,"PB2",1885,"PR8_control"
13044,13130,"PB2",1886,"PR8_control"
12951,13131,"PB2",1887,"PR8_control"
12704,13132,"PB2",1888,"PR8_control"
12692,13133,"PB2",1889,"PR8_control"
12930,13134,"PB2",1890,"PR8_control"
12802,13135,"PB2",1891,"PR8_control"
12666,13136,"PB2",1892,"PR8_control"
12526,13137,"PB2",1893,"PR8_control"
12567,13138,"PB2",1894,"PR8_control"
12533,13139,"PB2",1895,"PR8_control"
12607,13140,"PB2",1896,"PR8_control"
12529,13141,"PB2",1897,"PR8_control"
12506,13142,"PB2",1898,"PR8_control"
12290,13143,"PB2",1899,"PR8_control"
12328,13144,"PB2",1900,"PR8_control"
12506,13145,"PB2",1901,"PR8_control"
12320,13146,"PB2",1902,"PR8_control"
12567,13147,"PB2",1903,"PR8_control"
12619,13148,"PB2",1904,"PR8_control"
12581,13149,"PB2",1905,"PR8_control"
12515,13150,"PB2",1906,"PR8_control"
12424,13151,"PB2",1907,"PR8_control"
12387,13152,"PB2",1908,"PR8_control"
12406,13153,"PB2",1909,"PR8_control"
12435,13154,"PB2",1910,"PR8_control"
12391,13155,"PB2",1911,"PR8_control"
12362,13156,"PB2",1912,"PR8_control"
12317,13157,"PB2",1913,"PR8_control"
11986,13158,"PB2",1914,"PR8_control"
12198,13159,"PB2",1915,"PR8_control"
12225,13160,"PB2",1916,"PR8_control"
12241,13161,"PB2",1917,"PR8_control"
